"audit_sha","path","domain","extension","bytes","wc_line_equivalent","sha256","ast_function_nodes","static_relative_imports","missing_relative_imports","missing_specifiers","coverage_instrumented","statement_pct","branch_pct","function_pct","line_pct","direct_test_importer_count","direct_test_importers"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/mina-runtime.mjs","core",".mjs","4812","122","be2cfd1d5c72c14a1e82a8f84f65bab90e5053db62e37e767ff565c4301d08a2","17","1","0","","true","89.29","80.00","88.24","97.01","5","tests/emergency-stop-v2.test.mjs;tests/integration/runtime-lifecycle.test.mjs;tests/integration/session-lifecycle-v3.test.mjs;tests/mina-runtime-v3.test.mjs;tests/mina-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/mission-state.mjs","core",".mjs","1823","66","10441e10a61d67aaf601d99d876190584aedcc750097b1ae87ef6f0a578cf398","6","0","0","","true","86.36","85.00","100.00","95.00","1","tests/mission-state.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/operational-budgets.mjs","core",".mjs","1957","38","5bdb9d327044df4cad93e1d44e50d83c74c732adbed28b972f39482b516e7f1a","2","0","0","","true","100.00","100.00","100.00","100.00","1","tests/capability-catalog.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/orchestrator.mjs","core",".mjs","11930","287","054c58acfea156a602c47b0aee9916a121b4ce7ebb03ea2a328e085a703890f4","19","5","0","","true","81.94","79.59","78.95","85.51","3","tests/code/code-orchestrator.test.mjs;tests/integration/local-computer-use.test.mjs;tests/orchestrator.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/rate-limiter.mjs","core",".mjs","1711","38","e198746246b4532d6ea3b7aab67e4f1bb27fd73cefa9ec97722b463335206b88","4","0","0","","true","100.00","94.74","100.00","100.00","2","tests/emergency-stop-v2.test.mjs;tests/rate-limiter.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/self-model.mjs","core",".mjs","4373","106","2078fc2f6ff25c66886660b0956b42e0aaa66afcdd459bfed0e68e68e85b25a0","12","0","0","","true","93.62","62.96","100.00","97.56","1","tests/self-model.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/core/versioned-json-store.mjs","core",".mjs","2899","74","e7b070aa8dae6405ada64d64ed295cfe1ffca0247674e71a8ce217c29fbad977","5","0","0","","true","82.76","90.91","80.00","82.76","1","tests/capability-catalog.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/crypto/aead.mjs","crypto",".mjs","1558","42","56ee6e0ab29668099cc4318822c98d8d6d0c7f8f6833e515f32016b585d0c67b","4","0","0","","true","80.95","64.29","100.00","100.00","1","tests/crypto.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/crypto/canonical-json.mjs","crypto",".mjs","900","32","618b556848cd991d1821a6494ad82753e579c7580318a8bf0218177cc11fa5af","4","0","0","","true","95.45","94.12","100.00","100.00","2","tests/audit-log.test.mjs;tests/canonical-json.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/crypto/digest.mjs","crypto",".mjs","142","5","393856b0d1ca7c70ce28cdc8ab1fcd2a1ce3a309594c5cdba9c6773914dab43a","1","0","0","","true","100.00","","100.00","100.00","2","tests/audit-log.test.mjs;tests/canonical-json.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/crypto/keyring-file-storage.mjs","crypto",".mjs","1300","36","3e65cf2a366d58959f353b5f39d11cd29fc0e5ae96894438e8bd9ae44f81ef40","9","0","0","","true","86.96","57.14","88.89","95.00","1","tests/keyring-file-storage.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/crypto/keyring.mjs","crypto",".mjs","11170","301","027936a416f92d7516ce36c2f23872f5bc4b35e1d489fc00cc8116dda3fc8205","15","3","0","","true","82.48","77.00","100.00","93.22","2","tests/keyring-dpapi-recovery.test.mjs;tests/keyring.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/crypto/recovery-phrase.mjs","crypto",".mjs","657","17","b3455cb55bfd9babf1ce8d9f34aadedc87f8c714f2f2ec2a5a0447caf3a42efb","3","0","0","","true","100.00","75.00","100.00","100.00","2","tests/crypto.test.mjs;tests/keyring.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/crypto/safe-storage-adapter.mjs","crypto",".mjs","720","17","95ea6ed80f5fd5d3c5e0c5d669924e89876e58f138a2b244c4b40ef26cf1212a","3","0","0","","true","83.33","75.00","100.00","100.00","1","tests/crypto.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/android-transport-client.mjs","devices",".mjs","4332","89","372af7f03c289f4a18d5c83822dcc78feae2d4c955885ef11b10189fbec22df1","14","0","0","","true","82.19","80.00","100.00","92.59","2","tests/android-transport-client.test.mjs;tests/integration/messaging-failover.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/android-transport.mjs","devices",".mjs","932","24","f4f99b0d15ac0d48b61e4d76c560081359bc7b08515171ed5801e28f883162a4","3","0","0","","true","75.00","84.62","100.00","85.71","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/chat-channel.mjs","devices",".mjs","6447","174","3eb450d8f8b625b1ff1b33159ea8de241251ce59391a0ea70a17aca9465e9540","16","4","0","","true","63.01","59.09","56.25","72.58","1","tests/chat-channel.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/chat-crypto.mjs","devices",".mjs","7526","168","83f5b47294c4ee73af1639ddfa7d9c6c533a0b3a78bffdcc9bf805c819de1458","10","1","0","","true","95.31","66.67","100.00","100.00","4","tests/chat-crypto.test.mjs;tests/chat-device-wrap.test.mjs;tests/chat-relay.test.mjs;tests/chat-server.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/chat-device-registry.mjs","devices",".mjs","4726","135","0b8df9e15a894eaf2b40123dc27cfb8d3645240b61162c6c0025727b1fff93a8","15","0","0","","true","94.74","88.10","86.67","95.74","2","tests/chat-device-registry.test.mjs;tests/chat-server.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/chat-history-snapshot.mjs","devices",".mjs","3082","63","cbb42451ba0917250ceaafe5b278fbc113a97a8d77cb73ca3724826dfe435410","6","0","0","","true","92.00","80.00","83.33","95.00","1","tests/chat-history-snapshot.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/chat-ledger.mjs","devices",".mjs","3927","110","85aff13580b1a0a893c7e2fabb8c3bb23d9c6fc521635263f14833df1601e02f","14","0","0","","true","95.83","88.00","85.71","97.62","2","tests/chat-ledger.test.mjs;tests/chat-relay.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/chat-relay.mjs","devices",".mjs","6602","177","df71d470f5ba8abffe10ef1abf1298da7956f5ff4ab1e95ff9a01f03ff56af97","15","3","0","","true","89.04","74.07","60.00","96.88","1","tests/chat-relay.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/chat-responder.mjs","devices",".mjs","3188","70","f9782063d88ab14f6d1b7560ba5325ea7ad1dd2255d85810aa80e03e809b7375","3","0","0","","true","96.55","69.70","100.00","100.00","1","tests/chat-responder.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/chat-server.mjs","devices",".mjs","17617","411","e16522f1bf64397b7dc6929d462df72f8995c06553f5f79ddf596b9571dcf823","27","7","0","","true","83.42","71.59","88.89","88.30","1","tests/chat-server.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/device-identity-proof.mjs","devices",".mjs","799","19","3913cd446ffd1f97ce7aea2ee708dc23fb668bdccf105d6aeea2fd7824cf7a92","3","0","0","","true","75.00","85.71","100.00","71.43","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/firebase-transport.mjs","devices",".mjs","3088","56","dfff512efbef2e64ed99055966d1b91644b871f0a9ba07425b1b4eb9e2493ff9","9","0","0","","true","82.98","80.00","100.00","88.57","2","tests/firebase-transport.test.mjs;tests/integration/messaging-failover.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/firestore-relay-adapter.mjs","devices",".mjs","3003","71","777df8db887e8d6ddc42d4f46b67b9ed47e21d71594dc2229c7d7ce900d8e8e7","10","0","0","","true","32.00","31.25","20.00","31.82","1","tests/chat-relay.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/pc-chat-identity.mjs","devices",".mjs","4005","92","9a1f753669c25df0eb604b75f4457156a9eeae12b8286ece1ec6d15db93dab06","5","0","0","","true","91.18","78.57","80.00","100.00","1","tests/chat-channel.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/phone-message-sync.mjs","devices",".mjs","5555","117","43e2d6c4a90188ffd1a6f140c1f027308063af6211133faf7dd3876dee66f16d","7","2","0","","true","95.89","87.30","100.00","100.00","1","tests/phone-message-sync.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/physical-device-registry.mjs","devices",".mjs","3502","78","7771b4996a5e04d0643a3de981cdae29a6502b41b6ade9662331c2922ad75ba1","10","0","0","","true","89.13","79.49","100.00","97.44","2","tests/integration/messaging-failover.test.mjs;tests/physical-device-registry.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/devices/secure-envelope.mjs","devices",".mjs","3093","80","2abd1cc6a66698eaee49c3c4c2c2137928ef06d9f8768faf43818ade0620c8a3","7","1","0","","true","77.50","69.44","100.00","90.63","1","tests/android-envelope-compat.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/diagnostics/activity-journal.mjs","diagnostics",".mjs","7057","158","e1e6a74ca1e585a10c880389dbc460828d24bdd59c23746ea079a995e886e6cf","20","1","0","","true","96.67","86.76","95.00","97.37","2","tests/activity-journal.test.mjs;tests/sensitive-journal-store.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/diagnostics/error-aggregator.mjs","diagnostics",".mjs","2089","38","67cab30c9ad1af4e91d6c4121ac5beefc77115ea364ed07e467d14e37ebab1c2","8","0","0","","true","95.24","82.35","100.00","100.00","1","tests/error-aggregator.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/diagnostics/error-analyst.mjs","diagnostics",".mjs","5872","130","0b47e0fca078ea98aabf3c5724c92317af870950b7cec011c1e3f261b38a7b2e","3","0","0","","true","100.00","66.67","100.00","100.00","1","tests/error-analyst.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/diagnostics/health-service.mjs","diagnostics",".mjs","1205","33","7ce61fd8bdf693b2d4fe8dc3396d9ad44a970d5bcf911771bf63fa25213ebc5c","6","0","0","","true","95.45","83.33","100.00","100.00","1","tests/health-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/diagnostics/journal-brief.mjs","diagnostics",".mjs","1022","22","54a43b35fe2e7d27dd172580023a9f8b59b213ef7996697983172242133a34a7","2","0","0","","true","100.00","85.71","100.00","100.00","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/diagnostics/lm-studio-health.mjs","diagnostics",".mjs","2294","54","9f506385e97a2c54468c00224ce37ac487d66d8be2d2130346b5f9c5cf8e709a","7","0","0","","true","86.21","81.25","100.00","87.50","1","tests/lm-studio-health.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/diagnostics/sensitive-journal-store.mjs","diagnostics",".mjs","4968","133","ae9cfa1d942107a936888e33cb672bc7d41443a095994809b297cae0e0ca8680","18","0","0","","true","92.41","85.71","77.78","95.59","1","tests/sensitive-journal-store.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/diagnostics/technical-log.mjs","diagnostics",".mjs","3082","64","a090b89797de3a86796d542de719da3d01df51ee06c5281418818e3c6bc40ceb","18","0","0","","true","84.21","72.73","77.78","87.50","1","tests/technical-log.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/document-classifier.mjs","documents",".mjs","1929","53","15ad02cc9c4545faf7fb972a5b6a0a3e75209d0aad0e10e2990d70323c331880","6","0","0","","true","90.91","84.38","100.00","88.89","2","tests/document-classifier.test.mjs;tests/document-memory-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/document-contracts.mjs","documents",".mjs","956","30","f307d6921c1193231c80e10cd480de4411922ad942f8950e5cc1f04b0ab3ca66","2","0","0","","true","100.00","100.00","100.00","100.00","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/document-converter.mjs","documents",".mjs","2212","48","1c4f628ad4a57497b32447087575508532bf064e010bdb3db7a8dd2a4e362d07","3","0","0","","true","92.59","85.19","100.00","95.45","1","tests/document-converter.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/document-evidence-store.mjs","documents",".mjs","1843","49","0d2a07c59ba0cc38bc7c7d54bcc921510be35ab3819d23f7c60f384f6dbb56fc","9","0","0","","true","96.00","85.00","100.00","95.45","2","tests/document-evidence-store.test.mjs;tests/document-memory-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/document-generator.mjs","documents",".mjs","7895","207","0ece4fca4aaeda24f24d20179c513126fa5d4a42826641d7bb00c48b9f0570cf","14","0","0","","true","97.41","86.08","92.86","98.15","1","tests/document-generator.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/document-intake.mjs","documents",".mjs","3567","72","7ce5a3702173221e25cac14581f34294690a762f1f9dca09eb03b1bd8b57a4bd","5","2","0","","true","90.00","74.55","100.00","97.37","2","tests/document-intake.test.mjs;tests/document-ui-contract.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/document-memory-service.mjs","documents",".mjs","2424","52","f45d2e322bd848ad786315f38ff4a54047ca07974fa53d28d00a1476e33a08b0","5","0","0","","true","85.29","70.00","100.00","96.15","1","tests/document-memory-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/document-parser-registry.mjs","documents",".mjs","3464","68","8eeb5ba775ffa96bcadf870cbafa8e6dad080622ff8dee6568f887df5fbd92bf","11","0","0","","true","92.00","85.96","100.00","97.30","1","tests/document-parser-registry.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/document-quarantine.mjs","documents",".mjs","1309","40","c878852e67135ca3acdf6171ea9b5e48768ba89e915227324d3726d387f6a22f","9","1","0","","true","100.00","100.00","100.00","100.00","3","tests/document-intake.test.mjs;tests/document-quarantine.test.mjs;tests/document-ui-contract.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/document-repository.mjs","documents",".mjs","1816","31","dc94eaa88c6fc7ccc35d0260d0441b113729cd89d80e8e2dec262c50d3ae12f6","6","0","0","","true","94.74","78.57","100.00","100.00","2","tests/document-repository.test.mjs;tests/integration/google-personal-runtime.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/download-service.mjs","documents",".mjs","2137","40","41c3699154dc44975eadd9d5cdaa810227b3882606085f4263f6469b4ae9a18f","4","0","0","","true","83.87","78.95","100.00","95.65","1","tests/download-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/documents/form-service.mjs","documents",".mjs","3915","77","43c58aac4ab1d3c2c76d18748986adc21c6e9d49040d442634fb563475566001","10","0","0","","true","90.91","75.00","100.00","97.62","1","tests/form-service.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/evaluation/evaluation-engine.mjs","evaluation",".mjs","3399","87","e562d1c84e0fc96085eecd67e4f8f9ca5ca1a41f20e3caac0ad696f26655ac81","7","1","0","","true","97.56","90.63","100.00","97.14","2","tests/automation-ui-contract.test.mjs;tests/evaluation-engine.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/evaluation/fixture-store.mjs","evaluation",".mjs","1265","35","00ce6ac8612c2686fe7615b39b4c4761a57c1ca49fb4243a81b584169edcf885","5","0","0","","true","80.00","78.95","100.00","78.57","2","tests/automation-ui-contract.test.mjs;tests/evaluation-engine.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/evaluation/metrics.mjs","evaluation",".mjs","1292","31","d460417140fae47bde5aeb9a6b57725f3236ccebc0212304a41cf87e4e069647","16","0","0","","true","100.00","83.33","100.00","100.00","1","tests/evaluation-metrics.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/evaluation/model-router.mjs","evaluation",".mjs","2440","49","7c3dcfd5741321f57c7046987bee45a359c54fca502377dbda33ceb78408009b","4","0","0","","true","84.21","55.17","75.00","93.75","1","tests/domain-providers-composition.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/executors/action-normalizer.mjs","executors",".mjs","7243","206","24f0b3337502c7f10a2ff5599531ac0af8fcc7322441aea2573db08f07e91512","5","0","0","","true","96.08","92.02","100.00","95.29","2","tests/action-normalizer.test.mjs;tests/desktop-app-launch.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/executors/adb-mdns-peer.mjs","executors",".mjs","5486","121","dc1e31de0326dea1b702fcb872609138c82cf413dfd12e4bc4dbd8cfaf7f7a55","23","0","0","","true","77.11","77.38","56.52","83.08","3","tests/adb-mdns-peer-fallback.test.mjs;tests/adb-mdns-peer.test.mjs;tests/adb-mdns-peer.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/executors/browser-executor.mjs","executors",".mjs","15203","277","127254a0766a130e4f5b7387ae3fff5f2d41538f354da0533782092b586fe655","56","1","0","","true","59.30","54.55","50.91","61.22","4","tests/browser-executor.test.mjs;tests/browser-observation.test.mjs;tests/integration/browser-control.test.mjs;tests/integration/local-computer-use.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/executors/browser-profile-auth.mjs","executors",".mjs","1658","43","846a22c3b34fd41a1f9ef5306540b2d23cfc016dda817e465defd0e94f5ab3da","4","0","0","","true","84.62","59.09","75.00","81.82","1","tests/browser-profile-auth.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/executors/desktop-client.mjs","executors",".mjs","3949","124","bd63444fbc5b81163b206c4298b5519e9523f19a74a1dba9e4fabe84a1d93d6a","21","0","0","","true","74.67","40.00","66.67","80.60","1","tests/desktop-client.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/executors/desktop-driver.mjs","executors",".mjs","7220","171","027f5794dd8d92c10091798e63ee7a501b88ca8d06aa46179c420d3cd89929ff","26","0","0","","true","78.05","82.50","73.08","84.38","3","tests/desktop-app-launch.test.mjs;tests/desktop-driver.test.mjs;tests/desktop-latency.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/executors/desktop-worker.mjs","executors",".mjs","2859","83","80f74005db81039de2bbba80ae43459b36c74aa1ae0ddf75f22560237a3fdfd0","8","1","0","","false","","","","","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/executors/phone-bridge.mjs","executors",".mjs","35166","763","79639635e6e7bce1b00f42da8f762c5018c190274696941a9710f6afcd67f671","81","4","0","","true","73.46","71.05","70.37","80.42","2","tests/adb-wifi-keeper.test.mjs;tests/phone-bridge.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/files/document-reader.mjs","files",".mjs","3447","92","0ae4776fc777d8fd53287d1d7be06c1631649534dd7e365650519cfddf3caf1d","4","3","0","","true","78.05","70.73","75.00","94.12","1","tests/document-reader.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/files/file-read-policy.mjs","files",".mjs","2155","56","37bdd55c9de4336b6e6c17e6c7a3918c11443568a1a5fbb433c571a466bac1e3","3","1","0","","true","85.19","85.29","100.00","100.00","1","tests/file-read-policy.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/files/file-reader-registry.mjs","files",".mjs","1030","27","97bdb74f6d9d09f817a674440544a7088835f2857bda57f5453671fe3b1d057f","2","2","0","","true","90.91","93.33","100.00","90.00","1","tests/file-reader-registry.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/files/host-write-policy.mjs","files",".mjs","2358","56","6feaeb3cb6768f2457586f6add2290461a8947e117721fcf4527c0979deaaff8","10","0","0","","true","91.43","86.21","100.00","93.10","1","tests/host-write-policy.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/files/mina-file-workspace.mjs","files",".mjs","3235","71","b20b961535cbd817e54c5e6a1e86c801d11f85bd65533ecbee0a1dc404e5e679","6","0","0","","true","87.50","69.23","100.00","94.29","1","tests/mina-file-workspace.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/files/text-reader.mjs","files",".mjs","3772","94","50bd9ba53e6d6782d3f4babb9d003f26b3207321c3e16bb9ce5e29059e8f9d42","5","1","0","","true","71.43","72.34","100.00","80.00","1","tests/file-reader-registry.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/graph/entity-resolver.mjs","graph",".mjs","1153","27","efcc996e634ea2249bed944fc0134e4e87ba23ed4f71fc83efe1d45acd554001","4","0","0","","true","100.00","89.47","100.00","100.00","3","tests/entity-resolver.test.mjs;tests/personal-graph.test.mjs;tests/personal-ui-contract.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/graph/graph-repository.mjs","graph",".mjs","6617","154","eed99bfaf26946f8e055770f5eb4c79568e32b0e5a57e886be378e2a0525251c","19","0","0","","true","91.38","75.00","94.74","96.15","2","tests/personal-graph.test.mjs;tests/personal-ui-contract.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/graph/personal-graph.mjs","graph",".mjs","4539","95","beb242c73d368f1352f508a6a880f39a0e91a0d97ad2337ea151b5a182799ae5","9","0","0","","true","90.14","84.42","100.00","98.00","2","tests/personal-graph.test.mjs;tests/personal-ui-contract.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/grounding/action-verifier.mjs","grounding",".mjs","2703","77","ec455d8d2d30ce20c3e655c22efc1ab9cc0716b5636414f31ee47edbfb9f9dd0","8","0","0","","true","80.95","73.91","87.50","96.88","1","tests/action-verifier.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/grounding/claim-ledger.mjs","grounding",".mjs","1362","47","df1a10dafe078374026b475c11e7416a0ad5f47b9f2d202f74cb1c66014c7981","8","2","0","","true","93.33","77.78","87.50","91.67","9","tests/claim-ledger.test.mjs;tests/emergency-stop-v2.test.mjs;tests/evidence-validator.test.mjs;tests/integration/grounded-research.test.mjs;tests/integration/runtime-lifecycle.test.mjs;tests/integration/session-lifecycle-v3.test.mjs;tests/mina-runtime-v3.test.mjs;tests/mina-runtime.test.mjs;tests/response-gate.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/grounding/contradiction-detector.mjs","grounding",".mjs","2198","64","9977a5b5d6950b845ccb611df41fbc666906b22d7cc443fb7a8a6d94922f609f","11","0","0","","true","89.47","82.14","90.91","93.94","2","tests/integration/grounded-research.test.mjs;tests/response-gate.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/grounding/evidence-validator.mjs","grounding",".mjs","3962","115","a2d938e8bae0661e619594fd1ae44817a6cf087574d5fd68f4db08227d9f1dcd","9","1","0","","true","81.63","70.37","88.89","86.05","3","tests/evidence-validator.test.mjs;tests/memory-ui-contract.test.mjs;tests/research-evidence-compactor.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/grounding/response-gate.mjs","grounding",".mjs","2642","74","ce056e9083dabdb9d3154e1242e034c10c460c945006980add59a626938d4568","5","1","0","","true","98.04","87.80","100.00","100.00","4","tests/integration/grounded-research.test.mjs;tests/integration/session-lifecycle-v3.test.mjs;tests/integration/v4-security-boundaries.test.mjs;tests/response-gate.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/grounding/source-policy.mjs","grounding",".mjs","529","20","03b93b7ecfbda345a8776ae303b98bdab73c8023646694823fe6dc4f8b75a994","2","0","0","","true","100.00","87.50","100.00","100.00","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/health/health-monitor.mjs","health",".mjs","2744","85","c851b673520911fe82f2387921af9658a668b0743d424e7ea0457b8189ac51b3","18","1","0","","true","97.83","80.00","100.00","97.30","2","tests/automation-ui-contract.test.mjs;tests/health-monitor.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/health/health-probes.mjs","health",".mjs","756","22","0885f033e6076c8dff1a51165e0a86b64d592169eac351e1d27646fbd5a36b59","2","0","0","","true","86.67","86.67","100.00","84.62","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/home/adapters/home-assistant.mjs","home",".mjs","5727","155","e55fd569c28f4fe31830f5c9be2a310947b2a45ee8b27b7f11c13fd9423f71af","26","0","0","","true","79.76","76.92","69.23","82.19","1","tests/home-assistant-adapter.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/home/adapters/mqtt.mjs","home",".mjs","3086","85","6367b76de3452039421ddb6eb3a41efffd41141e6bb63ff3b150efefc0c510c1","11","1","0","","true","89.09","72.97","90.91","95.45","1","tests/mqtt-home-adapter.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/home/compose-home-domain.mjs","home",".mjs","2209","46","6d891dacfa5d594e92f85d69be49c800f527fa171e399d774aac2b14f23ea841","1","1","0","","true","100.00","84.62","100.00","100.00","1","tests/compose-home-domain.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/home/home-command-ledger.mjs","home",".mjs","1437","38","f7d3fd9fb9e080921b91eb6e5552e19e53db8e1a3f0a29cd9300b9340e483f12","5","0","0","","true","90.48","86.36","80.00","94.44","1","tests/home-command-ledger.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/home/home-verifier.mjs","home",".mjs","691","17","b07533904adf45770078194bcbea45794c9b4d2bf094ec296d3f036ffeb40b10","4","0","0","","true","100.00","90.91","100.00","100.00","1","tests/home-verifier.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/home/intent-normalizer.mjs","home",".mjs","2547","57","71839611124a6a6a570a341fb32f6485fb7a803531c0b605b5955ea1145eb478","4","0","0","","true","59.46","52.54","100.00","66.67","1","tests/smart-home.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/home/mqtt-device-schema.mjs","home",".mjs","564","11","0646728dff0f2251715ab3e8d810e4c70425a81a132e75deb97bfa1b9a9ba060","1","0","0","","true","100.00","100.00","100.00","100.00","0",""
"fd5866d2580127142e46b58848da2471488f70c0","src/home/policy.mjs","home",".mjs","1354","19","6cce743844ee4eeb86fc5c4e72dff24b7b1caba0e5e5796be8e06de38a5c3d56","2","0","0","","true","76.47","82.76","100.00","91.67","2","tests/smart-home.test.mjs;tests/telegram-home-commands.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/home/registry.mjs","home",".mjs","2600","55","0b58e469db87915556be1eb5cbf51d5c2a85700ee0c076b42f4185888c317faf","16","0","0","","true","90.24","80.00","100.00","92.31","3","tests/home-ipc.test.mjs;tests/smart-home.test.mjs;tests/telegram-home-commands.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/home/router.mjs","home",".mjs","1246","24","e0fc032150c34d86fd5acfe1d7e92487513d872b297715d61e5d85bf1251698c","4","0","0","","true","84.21","77.78","100.00","93.33","2","tests/smart-home.test.mjs;tests/telegram-home-commands.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/home/service.mjs","home",".mjs","3657","47","3d9519db9d7e2c590c31990bff5ec5a3befd00b7885e5b6fc91ad1abd956cb77","4","2","0","","true","79.49","75.56","75.00","86.67","2","tests/smart-home.test.mjs;tests/telegram-home-commands.test.mjs"
"fd5866d2580127142e46b58848da2471488f70c0","src/instructions/instruction-change.mjs","instructions",".mjs","6993","163","c86c9a98294a47a1c1bdfa3be626ffad47aa074ca67e6fc2d3ad54c857a49f3f","10","1","0","","true","81.13","78.79","80.00","88.30","1","tests/instruction-change.test.mjs"
