"audit_sha","module","source_set","index","language","kind","name","line","detection"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/camera/src/test/kotlin/fr/mina/gateway/camera/CameraFrameEncoderTest.kt","test","2","kotlin","fun_declaration","rejectsOversizedMalformedOrInvalidlyRotatedFrames","38","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/camera/src/test/kotlin/fr/mina/gateway/camera/CameraFrameEncoderTest.kt","test","3","kotlin","fun_declaration","latestFrameBufferDropsStaleFramesInsteadOfQueueingThem","49","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/camera/src/test/kotlin/fr/mina/gateway/camera/CameraFrameEncoderTest.kt","test","4","kotlin","fun_declaration","streamGuardBoundsRateAndStopsAfterTransportLoss","61","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/camera/src/test/kotlin/fr/mina/gateway/camera/CameraFrameEncoderTest.kt","test","5","kotlin","fun_declaration","fileWriterRetainsOnlyTenRecentFramesForRaceSafeReads","73","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/camera/src/test/kotlin/fr/mina/gateway/camera/CameraFrameEncoderTest.kt","test","6","kotlin","fun_declaration","frame","88","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/camera/src/test/kotlin/fr/mina/gateway/camera/CameraSessionControllerTest.kt","test","1","kotlin","fun_declaration","followsVisiblePermissionAndStreamingStates","10","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/camera/src/test/kotlin/fr/mina/gateway/camera/CameraSessionControllerTest.kt","test","2","kotlin","fun_declaration","rejectsDoubleStartAndSwitchesOnlyToAnAvailableLogicalLens","29","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/camera/src/test/kotlin/fr/mina/gateway/camera/CameraSessionControllerTest.kt","test","3","kotlin","fun_declaration","denialReturnsToPermissionRequiredWithoutStarting","40","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","1","kotlin","fun_declaration","ChatRoute","72","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","2","kotlin","fun_declaration","ChatScreen","101","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","3","kotlin","fun_declaration","LinkBanner","158","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","4","kotlin","fun_declaration","EmptyConversation","209","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","5","kotlin","fun_declaration","MessageBubble","232","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","6","kotlin","fun_declaration","MediaImage","283","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","7","kotlin","fun_declaration","MediaVoice","311","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","8","kotlin","fun_declaration","CallProposal","346","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","9","kotlin","fun_declaration","deliveryLabel","366","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","10","kotlin","fun_declaration","clockOf","380","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","11","kotlin","fun_declaration","ErrorStrip","384","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","12","kotlin","fun_declaration","Composer","397","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","13","kotlin","fun_declaration","handleDictation","517","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","14","kotlin","fun_declaration","PairingScreen","540","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatScreen.kt","main","15","kotlin","fun_declaration","LoadingDot","603","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","1","kotlin","fun_declaration","send","61","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","2","kotlin","fun_declaration","sendImage","72","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","3","kotlin","fun_declaration","sendVoice","87","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","4","kotlin","fun_declaration","loadMedia","101","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","5","kotlin","fun_declaration","dismissSendError","104","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","6","kotlin","fun_declaration","retryLink","106","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","7","kotlin","fun_declaration","pair","111","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","8","kotlin","fun_declaration","unpair","117","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","9","kotlin","fun_declaration","deviceId","122","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","10","kotlin","fun_declaration","defaultPort","124","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","11","kotlin","fun_declaration","pairedHost","126","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","12","kotlin","fun_declaration","refreshPending","128","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/ChatViewModel.kt","main","13","kotlin","fun_declaration","humanReason","133","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/MediaPrep.kt","main","1","kotlin","fun_declaration","equals","23","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/MediaPrep.kt","main","2","kotlin","fun_declaration","hashCode","24","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/MediaPrep.kt","main","3","kotlin","fun_declaration","prepareImage","27","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/MediaPrep.kt","main","4","kotlin","fun_declaration","readAllBytes","66","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/MinaChatTheme.kt","main","1","kotlin","fun_declaration","MinaChatTheme","71","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/VoiceNoteRecorder.kt","main","1","kotlin","fun_declaration","start","26","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/VoiceNoteRecorder.kt","main","2","kotlin","fun_declaration","stop","52","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/VoiceNoteRecorder.kt","main","3","kotlin","fun_declaration","cancel","72","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/chat/src/main/kotlin/fr/mina/gateway/feature/chat/VoiceNoteRecorder.kt","main","4","kotlin","fun_declaration","stopQuietly","74","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","1","kotlin","fun_declaration","isAvailable","30","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","2","kotlin","fun_declaration","start","32","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","3","kotlin","fun_declaration","onReadyForSpeech","41","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","4","kotlin","fun_declaration","onBeginningOfSpeech","42","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","5","kotlin","fun_declaration","onRmsChanged","43","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","6","kotlin","fun_declaration","onBufferReceived","44","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","7","kotlin","fun_declaration","onEndOfSpeech","45","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","8","kotlin","fun_declaration","onEvent","46","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","9","kotlin","fun_declaration","onPartialResults","48","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","10","kotlin","fun_declaration","onResults","52","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","11","kotlin","fun_declaration","onError","59","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","12","kotlin","fun_declaration","stop","72","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","13","kotlin","fun_declaration","firstResult","77","sanitized_regex"
"fd5866d2580127142e46b58848da2471488f70c0","android/feature/voice/src/main/kotlin/fr/mina/gateway/feature/voice/VoiceDictation.kt","main","14","kotlin","fun_declaration","reasonOf","81","sanitized_regex"
